game_date,game_year,player_name,batter,pitcher,events,description,bb_type,launch_speed,launch_angle,hc_x,hc_y,hit_distance_sc,spray_angle,release_spin_rate,spin_rate_deprecated,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,babip_value,iso_value,home_team,away_team,inning,outs_when_up,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z
2023-05-03,2023,"Ohtani, Shohei",660271,571945,field_out,hit_into_play,popup,77.9,61.0,105.8,139.21,167.0,143.49470257741282,1651.0,,0.02,0.021,0.0,0.0,0.0,STL,LAA,5,1,L,R,2,2,-1.66,0.47,-0.84,2.64
2023-05-03,2023,"Ohtani, Shohei",660271,571945,single,hit_into_play,ground_ball,108.8,1.0,190.63,106.63,56.0,-15.637065245741685,2108.0,,0.549,0.494,0.9,1.0,0.0,STL,LAA,3,1,L,R,2,1,-1.06,0.94,0.12,2.59
2023-05-03,2023,"Ohtani, Shohei",660271,606149,double,hit_into_play,line_drive,105.7,19.0,88.08,41.3,371.0,-113.80223570828144,2368.0,,0.637,0.846,1.25,1.0,1.0,STL,LAA,9,1,L,R,0,0,-0.78,1.45,-0.61,2.83
2023-05-03,2023,"Ohtani, Shohei",660271,663855,force_out,hit_into_play,ground_ball,73.3,-20.0,146.95,157.02,8.0,55.56900949496114,2248.0,,0.049,0.053,0.0,0.0,0.0,STL,LAA,7,1,L,R,1,0,-1.51,0.77,-0.93,3.1
2023-05-03,2023,"Ohtani, Shohei",660271,571945,single,hit_into_play,ground_ball,107.2,-10.0,175.9,100.52,11.0,-25.68490333938117,2277.0,,0.323,0.313,0.9,1.0,0.0,STL,LAA,1,2,L,R,0,0,-0.6,1.22,0.42,2.15
2023-05-04,2023,"Ohtani, Shohei",660271,608717,field_out,hit_into_play,popup,88.0,69.0,100.5,161.07,135.0,124.18571230937377,2149.0,,0.003,0.003,0.0,0.0,0.0,STL,LAA,5,1,L,R,0,1,-1.11,0.31,-0.47,1.95
2023-05-04,2023,"Ohtani, Shohei",660271,656427,single,hit_into_play,ground_ball,113.0,4.0,169.54,102.07,81.0,-27.24023132267372,2408.0,,0.654,0.622,0.9,1.0,0.0,STL,LAA,3,0,L,R,3,1,0.22,0.56,0.37,2.17
2023-05-05,2023,"Ohtani, Shohei",660271,641540,field_out,hit_into_play,ground_ball,82.5,-6.0,158.61,162.23,21.0,47.92533124806542,1894.0,,0.137,0.134,0.0,0.0,0.0,LAA,TEX,3,2,L,R,0,0,0.02,0.8,0.97,3.04
2023-05-05,2023,"Ohtani, Shohei",660271,519293,force_out,hit_into_play,ground_ball,89.2,4.0,156.07,142.96,74.0,30.03004094601483,2261.0,,0.389,0.355,0.0,0.0,0.0,LAA,TEX,10,0,L,L,0,1,-0.62,-0.21,-0.62,1.36
2023-05-05,2023,"Ohtani, Shohei",660271,656271,field_out,hit_into_play,popup,88.2,63.0,85.1,179.97,166.0,125.9740386560303,2164.0,,0.017,0.024,0.0,0.0,0.0,LAA,TEX,6,2,L,L,1,0,1.3,1.07,-0.46,3.04
2023-05-05,2023,"Ohtani, Shohei",660271,641540,force_out,hit_into_play,ground_ball,89.6,9.0,153.93,159.75,116.0,50.22201005389042,1769.0,,0.6,0.558,0.0,0.0,0.0,LAA,TEX,1,1,L,R,1,0,-1.6,0.48,-0.15,2.1
2023-05-05,2023,"Ohtani, Shohei",660271,642546,field_out,hit_into_play,ground_ball,64.9,-29.0,145.58,152.96,2.0,53.645017722935634,2195.0,,0.046,0.05,0.0,0.0,0.0,LAA,TEX,8,2,L,R,1,2,-1.59,0.53,-1.17,1.54
2023-05-06,2023,"Ohtani, Shohei",660271,543135,field_out,hit_into_play,fly_ball,93.7,27.0,57.87,86.11,326.0,-149.91527051031338,1680.0,,0.14,0.176,0.0,0.0,0.0,LAA,TEX,1,1,L,R,3,2,-1.28,0.18,-0.12,1.5
2023-05-06,2023,"Ohtani, Shohei",660271,543135,field_out,hit_into_play,ground_ball,68.6,7.0,150.57,152.65,70.0,47.23815478180893,2318.0,,0.226,0.217,0.0,0.0,0.0,LAA,TEX,4,0,L,R,0,0,-0.15,1.2,1.01,2.24
2023-05-06,2023,"Ohtani, Shohei",660271,543135,field_out,hit_into_play,fly_ball,105.5,35.0,125.0,39.64,394.0,0.0,,,0.749,1.506,0.0,0.0,0.0,LAA,TEX,6,0,L,R,0,0,-0.01,1.03,0.13,2.62
2023-05-06,2023,"Ohtani, Shohei",660271,543135,field_out,hit_into_play,ground_ball,90.7,-33.0,159.3,167.73,3.0,51.2454745680688,2372.0,,0.06,0.061,0.0,0.0,0.0,LAA,TEX,8,2,L,R,1,2,-0.03,0.75,-0.1,2.15
2023-05-07,2023,"Ohtani, Shohei",660271,666142,field_out,hit_into_play,line_drive,71.1,17.0,110.29,133.27,173.0,150.65519298388048,2405.0,,0.7,0.633,0.0,0.0,0.0,LAA,TEX,8,2,L,L,0,0,-1.11,-1.16,-0.71,1.72
2023-05-07,2023,"Ohtani, Shohei",660271,527048,single,hit_into_play,ground_ball,86.7,7.0,146.92,97.88,102.0,-51.05279146443476,,,0.463,0.429,0.9,1.0,0.0,LAA,TEX,4,2,L,L,0,1,1.42,0.63,0.81,2.61
2023-05-07,2023,"Ohtani, Shohei",660271,527048,single,hit_into_play,ground_ball,63.1,-44.0,140.26,174.8,1.0,72.96358930521114,1720.0,,0.157,0.152,0.9,1.0,0.0,LAA,TEX,1,1,L,L,2,2,1.16,0.89,-0.66,1.25
2023-05-08,2023,"Ohtani, Shohei",660271,593576,field_out,hit_into_play,fly_ball,94.1,59.0,83.53,128.02,209.0,175.83486034201795,2446.0,,0.026,0.031,0.0,0.0,0.0,LAA,HOU,7,2,L,R,1,2,-0.7,1.43,-0.1,3.69
2023-05-08,2023,"Ohtani, Shohei",660271,686613,field_out,hit_into_play,fly_ball,83.4,50.0,75.42,111.81,250.0,-165.10239370156177,2036.0,,0.02,0.019,0.0,0.0,0.0,LAA,HOU,1,1,L,R,3,2,0.39,0.67,0.49,2.99
2023-05-08,2023,"Ohtani, Shohei",660271,686613,double,hit_into_play,ground_ball,100.3,-9.0,160.82,81.53,12.0,-50.51091219608641,,,0.214,0.208,1.25,1.0,1.0,LAA,HOU,3,1,L,R,1,2,0.71,-1.28,-0.76,2.06
2023-05-08,2023,"Ohtani, Shohei",660271,686613,double,hit_into_play,line_drive,110.2,20.0,167.15,55.23,370.0,-58.86265695401295,2130.0,,0.897,1.444,1.25,1.0,1.0,LAA,HOU,5,1,L,R,1,0,0.32,0.91,0.29,2.58
2023-05-09,2023,"Ohtani, Shohei",660271,664285,field_out,hit_into_play,line_drive,94.4,18.0,124.8,82.88,291.0,-90.27205768712432,2556.0,,0.477,0.454,0.0,0.0,0.0,LAA,HOU,4,1,L,L,3,2,-0.37,-0.59,-0.11,2.22
2023-05-09,2023,"Ohtani, Shohei",660271,664285,field_out,hit_into_play,ground_ball,94.9,-22.0,146.9,153.12,5.0,52.088358785437116,2544.0,,0.114,0.108,0.0,0.0,0.0,LAA,HOU,1,2,L,L,3,2,-0.26,-0.6,0.79,2.43
2023-05-10,2023,"Ohtani, Shohei",660271,664299,field_out,hit_into_play,fly_ball,73.6,32.0,133.0,94.23,264.0,-75.42613263471324,2133.0,,0.351,0.316,0.0,0.0,0.0,LAA,HOU,4,0,L,R,0,1,-0.38,1.49,0.38,3.61
2023-05-10,2023,"Ohtani, Shohei",660271,519151,home_run,hit_into_play,fly_ball,102.6,31.0,183.16,43.84,408.0,-54.37426933998654,2874.0,,0.717,1.424,2.0,0.0,3.0,LAA,HOU,9,0,L,R,1,2,1.19,-1.14,0.21,1.47
2023-05-13,2023,"Ohtani, Shohei",660271,663986,field_out,hit_into_play,ground_ball,101.3,-9.0,142.57,150.13,16.0,55.04012629863661,2567.0,,0.237,0.228,0.0,0.0,0.0,CLE,LAA,9,1,L,R,1,0,-0.51,1.03,-0.72,2.81
2023-05-13,2023,"Ohtani, Shohei",660271,615698,double,hit_into_play,line_drive,93.5,15.0,41.05,103.09,273.0,-165.3727360752126,2287.0,,0.869,0.853,1.25,1.0,1.0,CLE,LAA,3,1,L,R,1,1,-0.58,1.53,-0.87,3.69
2023-05-14,2023,"Ohtani, Shohei",660271,676440,field_out,hit_into_play,ground_ball,91.4,-13.0,153.91,153.14,11.0,44.22672968304374,2091.0,,0.169,0.161,0.0,0.0,0.0,CLE,LAA,1,1,L,R,1,0,-0.26,1.28,0.71,2.81
2023-05-14,2023,"Ohtani, Shohei",660271,661403,single,hit_into_play,ground_ball,94.3,4.0,145.29,108.0,102.0,-39.95799734934876,2542.0,,0.48,0.437,0.9,1.0,0.0,CLE,LAA,9,0,L,R,1,2,1.04,-0.08,-0.45,1.63
2023-05-15,2023,"Ohtani, Shohei",660271,657508,single,hit_into_play,line_drive,84.1,17.0,60.38,98.52,260.0,-157.7171503124018,2205.0,,0.963,0.901,0.9,1.0,0.0,BAL,LAA,9,2,L,R,0,2,-0.88,1.46,-1.41,3.01
2023-05-15,2023,"Ohtani, Shohei",660271,641329,force_out,hit_into_play,ground_ball,76.3,-3.0,143.06,155.67,31.0,59.50833697604541,1604.0,,0.094,0.086,0.0,0.0,0.0,BAL,LAA,7,1,L,R,0,2,-1.1,0.78,-0.58,3.14
2023-05-15,2023,"Ohtani, Shohei",660271,670810,triple,hit_into_play,line_drive,101.1,18.0,164.28,62.44,351.0,-57.876223661003266,1510.0,,0.466,0.568,1.6,1.0,2.0,BAL,LAA,5,2,L,R,2,2,-1.13,0.52,-0.3,2.77
2023-05-15,2023,"Ohtani, Shohei",660271,680570,single,hit_into_play,ground_ball,99.6,3.0,151.45,91.28,81.0,-51.8893290860385,2194.0,,0.497,0.453,0.9,1.0,0.0,BAL,LAA,3,1,L,R,1,1,-0.91,1.25,-0.91,2.57
2023-05-15,2023,"Ohtani, Shohei",660271,680570,home_run,hit_into_play,fly_ball,114.6,27.0,205.01,31.4,456.0,-49.47592333993351,2437.0,,0.994,2.0,2.0,0.0,3.0,BAL,LAA,4,1,L,R,0,0,0.33,-0.93,-0.06,2.53
2023-05-16,2023,"Ohtani, Shohei",660271,665152,field_out,hit_into_play,fly_ball,90.7,28.0,51.49,99.64,308.0,-160.96622734611176,2378.0,,0.069,0.085,0.0,0.0,0.0,BAL,LAA,6,0,L,R,3,2,-1.08,1.33,-0.56,3.41
2023-05-16,2023,"Ohtani, Shohei",660271,672335,field_out,hit_into_play,ground_ball,71.6,-11.0,154.22,151.13,7.0,41.804690577669106,2398.0,,0.054,0.056,0.0,0.0,0.0,BAL,LAA,8,0,L,L,1,0,-0.82,-0.51,0.15,1.32
2023-05-16,2023,"Ohtani, Shohei",660271,665152,field_out,hit_into_play,fly_ball,102.2,45.0,100.22,67.02,334.0,-113.14131861650826,2490.0,,0.057,0.09,0.0,0.0,0.0,BAL,LAA,1,1,L,R,3,1,0.74,0.67,0.19,2.95
2023-05-17,2023,"Ohtani, Shohei",660271,680694,field_out,hit_into_play,fly_ball,100.1,59.0,69.38,122.32,238.0,-177.24138763898657,2463.0,,0.023,0.021,0.0,0.0,0.0,BAL,LAA,1,2,L,R,2,1,0.43,0.47,-0.06,2.12
2023-05-17,2023,"Ohtani, Shohei",660271,680694,field_out,hit_into_play,fly_ball,94.3,26.0,55.51,85.99,330.0,-150.69120280300922,2317.0,,0.177,0.223,0.0,0.0,0.0,BAL,LAA,4,0,L,R,1,1,0.21,0.87,-0.8,3.14
2023-05-17,2023,"Ohtani, Shohei",660271,680694,field_out,hit_into_play,fly_ball,98.8,43.0,134.63,77.03,305.0,-78.64872858689534,2685.0,,0.063,0.11,0.0,0.0,0.0,BAL,LAA,7,0,L,R,1,2,1.05,-0.02,0.36,3.02
2023-05-18,2023,"Ohtani, Shohei",660271,543056,single,hit_into_play,ground_ball,82.3,7.0,153.72,164.29,99.0,53.83413719924315,2473.0,,0.377,0.354,0.9,1.0,0.0,BAL,LAA,8,2,L,L,0,0,-0.96,-0.52,-0.5,1.78
2023-05-18,2023,"Ohtani, Shohei",660271,669330,home_run,hit_into_play,fly_ball,100.3,32.0,190.0,60.17,378.0,-44.9249766852767,2356.0,,0.469,0.91,2.0,0.0,3.0,BAL,LAA,1,2,L,R,0,1,-1.22,1.07,-0.71,3.23
2023-05-18,2023,"Ohtani, Shohei",660271,672335,field_out,hit_into_play,fly_ball,83.3,34.0,126.71,79.44,298.0,-87.8505308387151,2575.0,,0.031,0.041,0.0,0.0,0.0,BAL,LAA,7,1,L,L,1,1,-0.98,-0.19,-0.79,2.28
2023-05-18,2023,"Ohtani, Shohei",660271,669330,field_out,hit_into_play,fly_ball,102.0,56.0,86.16,97.59,272.0,-144.78877837806738,2355.0,,0.017,0.017,0.0,0.0,0.0,BAL,LAA,3,1,L,R,0,1,-0.26,1.6,-0.01,2.84
2023-05-18,2023,"Ohtani, Shohei",660271,669330,field_out,hit_into_play,popup,84.0,75.0,104.99,167.85,85.0,115.03153178020433,2292.0,,0.003,0.003,0.0,0.0,0.0,BAL,LAA,5,1,L,R,3,2,-1.43,0.96,-0.15,2.55
2023-05-19,2023,"Ohtani, Shohei",660271,657746,field_out,hit_into_play,line_drive,103.4,15.0,80.0,78.89,320.0,-134.3019957308336,2200.0,,0.68,0.741,0.0,0.0,0.0,LAA,MIN,5,2,L,R,2,1,-0.96,1.18,-0.42,2.84
2023-05-20,2023,"Ohtani, Shohei",660271,686973,home_run,hit_into_play,fly_ball,102.5,33.0,183.64,41.26,414.0,-54.99787861273548,2223.0,,0.551,1.093,2.0,0.0,3.0,LAA,MIN,6,0,L,R,3,2,-0.64,1.19,0.18,3.15
2023-05-20,2023,"Ohtani, Shohei",660271,686973,field_out,hit_into_play,ground_ball,111.3,-6.0,124.73,162.73,18.0,90.41000785599388,2262.0,,0.431,0.407,0.0,0.0,0.0,LAA,MIN,3,2,L,R,0,0,-0.55,1.49,-0.35,2.32
2023-05-21,2023,"Ohtani, Shohei",660271,641154,single,hit_into_play,line_drive,79.1,25.0,118.63,85.26,264.0,-99.10658320319313,2257.0,,0.503,0.471,0.9,1.0,0.0,LAA,MIN,1,1,L,R,0,0,-0.31,1.23,1.03,2.85
2023-05-21,2023,"Ohtani, Shohei",660271,592254,fielders_choice_out,hit_into_play,ground_ball,78.1,-20.0,145.75,163.59,8.0,61.73289969944666,2111.0,,0.069,0.068,0.0,0.0,0.0,LAA,MIN,7,1,L,R,0,1,0.35,0.51,0.38,3.27
2023-05-21,2023,"Ohtani, Shohei",660271,641154,field_out,hit_into_play,ground_ball,96.8,0.0,147.4,171.69,42.0,64.37016566558738,2539.0,,0.377,0.357,0.0,0.0,0.0,LAA,MIN,3,2,L,R,1,1,1.04,0.29,-0.05,1.99
2023-05-22,2023,"Ohtani, Shohei",660271,676710,field_out,hit_into_play,line_drive,102.1,18.0,185.72,92.1,303.0,-28.450223655084546,2531.0,,0.4,0.449,0.0,0.0,0.0,LAA,BOS,8,0,L,R,2,2,-0.83,1.55,0.66,3.65
2023-05-23,2023,"Ohtani, Shohei",660271,678394,single,hit_into_play,ground_ball,76.1,-13.0,161.72,163.45,12.0,46.318401005879615,1982.0,,0.06,0.06,0.9,1.0,0.0,LAA,BOS,1,1,L,R,1,1,-1.57,0.56,-0.9,2.92
2023-05-23,2023,"Ohtani, Shohei",660271,678394,field_out,hit_into_play,ground_ball,71.8,-27.0,161.12,160.42,4.0,44.43939382486637,1869.0,,0.026,0.037,0.0,0.0,0.0,LAA,BOS,3,2,L,R,0,2,-1.28,0.49,-0.26,2.12
2023-05-23,2023,"Ohtani, Shohei",660271,678394,field_out,hit_into_play,line_drive,91.3,23.0,90.95,77.95,314.0,-125.8931914769878,2067.0,,0.143,0.161,0.0,0.0,0.0,LAA,BOS,6,0,L,R,0,1,-0.86,0.84,0.19,2.73
2023-05-24,2023,"Ohtani, Shohei",660271,621057,field_out,hit_into_play,ground_ball,112.6,-4.0,116.56,133.51,20.0,134.7633816067827,2043.0,,0.469,0.43,0.0,0.0,0.0,LAA,BOS,7,1,L,R,2,1,-0.66,1.21,-0.13,2.11
2023-05-24,2023,"Ohtani, Shohei",660271,601713,field_out,hit_into_play,fly_ball,84.1,51.0,118.84,121.71,224.0,-151.8937301791981,2632.0,,0.017,0.02,0.0,0.0,0.0,LAA,BOS,4,2,L,R,2,2,0.48,-1.08,0.27,2.88
2023-05-24,2023,"Ohtani, Shohei",660271,572020,home_run,hit_into_play,fly_ball,105.7,30.0,80.48,44.69,398.0,-119.00187737877653,1934.0,,0.886,1.752,2.0,0.0,3.0,LAA,BOS,3,1,L,L,0,1,-0.44,0.08,0.07,3.74
2023-05-26,2023,"Ohtani, Shohei",660271,666200,grounded_into_double_play,hit_into_play,ground_ball,96.2,-22.0,151.19,151.79,6.0,45.64884858649278,2437.0,,0.14,0.136,0.0,0.0,0.0,LAA,MIA,1,1,L,L,2,0,1.33,1.11,0.01,2.7
2023-05-26,2023,"Ohtani, Shohei",660271,656945,field_out,hit_into_play,fly_ball,83.3,53.0,81.96,134.19,197.0,167.9470692983298,2620.0,,0.02,0.018,0.0,0.0,0.0,LAA,MIA,7,1,L,L,0,0,-0.47,0.18,-0.33,2.17
2023-05-27,2023,"Ohtani, Shohei",660271,571670,field_out,hit_into_play,line_drive,77.7,7.0,102.21,164.67,119.0,119.87691688424388,2117.0,,0.257,0.249,0.0,0.0,0.0,LAA,MIA,9,0,L,R,0,1,-1.68,0.58,-1.3,2.45
2023-05-27,2023,"Ohtani, Shohei",660271,665795,field_out,hit_into_play,fly_ball,92.4,46.0,92.18,89.69,285.0,-132.9068982816547,2345.0,,0.006,0.006,0.0,0.0,0.0,LAA,MIA,1,2,L,R,1,0,-0.79,1.49,0.08,2.78
2023-05-27,2023,"Ohtani, Shohei",660271,665795,force_out,hit_into_play,ground_ball,72.2,-26.0,154.22,151.12,6.0,41.79379324964986,1596.0,,0.037,0.045,0.0,0.0,0.0,LAA,MIA,3,1,L,R,2,0,-1.26,0.79,-0.73,3.15
2023-05-27,2023,"Ohtani, Shohei",660271,665795,grounded_into_double_play,hit_into_play,ground_ball,85.7,-28.0,147.67,147.09,3.0,44.25760294150797,,,0.057,0.059,0.0,0.0,0.0,LAA,MIA,5,1,L,R,1,0,-1.19,0.82,-0.8,1.83
2023-05-28,2023,"Ohtani, Shohei",660271,691587,single,hit_into_play,line_drive,109.6,8.0,188.42,119.87,154.0,-4.624547311493239,2558.0,,0.74,0.7,0.9,1.0,0.0,LAA,MIA,4,0,L,R,3,0,-0.59,1.33,-0.19,2.72
2023-05-29,2023,"Ohtani, Shohei",660271,521230,force_out,hit_into_play,ground_ball,96.5,-15.0,126.71,144.66,16.0,85.02900168234837,2353.0,,0.217,0.207,0.0,0.0,0.0,CWS,LAA,8,2,L,R,1,2,-0.74,1.54,-0.55,4.48
2023-05-29,2023,"Ohtani, Shohei",660271,656629,field_out,hit_into_play,popup,88.4,70.0,89.72,174.37,121.0,125.54975184636844,2518.0,,0.001,0.0,0.0,0.0,0.0,CWS,LAA,2,2,L,R,3,1,-0.83,1.43,-0.16,3.75
2023-05-30,2023,"Ohtani, Shohei",660271,608337,field_out,hit_into_play,fly_ball,99.6,53.0,191.54,131.49,234.0,5.570741537101653,1517.0,,0.014,0.018,0.0,0.0,0.0,CWS,LAA,5,2,L,R,2,1,-1.21,0.87,-0.34,2.79
2023-05-30,2023,"Ohtani, Shohei",660271,608337,field_out,hit_into_play,fly_ball,99.4,36.0,120.18,55.75,356.0,-93.98153042418217,2165.0,,0.266,0.512,0.0,0.0,0.0,CWS,LAA,1,1,L,R,1,0,-0.56,1.62,-0.07,3.43
2023-05-30,2023,"Ohtani, Shohei",660271,608337,home_run,hit_into_play,fly_ball,110.2,30.0,141.08,23.47,435.0,-81.00042512154452,2070.0,,0.971,2.0,2.0,0.0,3.0,CWS,LAA,4,0,L,R,0,2,-0.86,1.44,0.18,3.45
2023-05-31,2023,"Ohtani, Shohei",660271,458681,home_run,hit_into_play,fly_ball,107.0,30.0,107.16,28.19,425.0,-100.44124118320035,2428.0,,0.931,1.855,2.0,0.0,3.0,CWS,LAA,3,1,L,R,0,0,-0.87,1.1,0.57,2.74
2023-05-31,2023,"Ohtani, Shohei",660271,458681,home_run,hit_into_play,fly_ball,111.8,30.0,198.17,18.2,459.0,-55.58447512868135,2326.0,,0.983,2.0,2.0,0.0,3.0,CWS,LAA,4,1,L,R,3,2,-0.48,1.07,0.45,3.17
2023-05-31,2023,"Ohtani, Shohei",660271,458681,field_out,hit_into_play,fly_ball,98.7,43.0,141.7,83.56,291.0,-68.05094585583863,1786.0,,0.063,0.11,0.0,0.0,0.0,CWS,LAA,1,0,L,R,1,0,-1.33,0.5,-0.33,2.95
2023-06-01,2023,"Ohtani, Shohei",660271,650556,field_out,hit_into_play,ground_ball,107.1,-5.0,146.73,146.15,20.0,44.225057702803504,2388.0,,0.374,0.359,0.0,0.0,0.0,HOU,LAA,7,0,L,R,0,0,-0.54,1.41,-0.27,2.31
2023-06-01,2023,"Ohtani, Shohei",660271,669854,single,hit_into_play,ground_ball,96.4,-3.0,179.46,118.58,36.0,-6.723265601209376,2042.0,,0.291,0.279,0.9,1.0,0.0,HOU,LAA,1,1,L,R,0,0,0.31,0.66,0.4,3.31
2023-06-01,2023,"Ohtani, Shohei",660271,669854,field_out,hit_into_play,popup,80.0,82.0,102.78,203.9,56.0,105.72840383970494,2035.0,,0.003,0.004,0.0,0.0,0.0,HOU,LAA,5,1,L,R,0,2,0.61,0.44,0.55,2.82
2023-06-02,2023,"Ohtani, Shohei",660271,664285,field_out,hit_into_play,fly_ball,86.7,28.0,65.66,101.28,286.0,-158.21190969269884,2284.0,,0.063,0.077,0.0,0.0,0.0,HOU,LAA,1,0,L,L,3,2,1.27,0.73,0.72,3.36
2023-06-02,2023,"Ohtani, Shohei",660271,650556,field_out,hit_into_play,fly_ball,83.3,40.0,77.11,98.9,278.0,-151.40966206030797,2856.0,,0.014,0.017,0.0,0.0,0.0,HOU,LAA,9,2,L,R,0,0,0.89,0.07,0.43,2.66
2023-06-03,2023,"Ohtani, Shohei",660271,664299,grounded_into_double_play,hit_into_play,ground_ball,75.7,-13.0,144.3,150.11,14.0,52.453468990629084,2254.0,,0.06,0.06,0.0,0.0,0.0,HOU,LAA,5,1,L,R,1,2,-0.2,1.59,0.39,3.58
2023-06-03,2023,"Ohtani, Shohei",660271,664299,triple,hit_into_play,line_drive,111.2,18.0,163.71,57.94,340.0,-60.004555666923494,2314.0,,0.834,1.196,1.6,1.0,2.0,HOU,LAA,3,1,L,R,2,0,-0.5,1.63,0.31,2.24
2023-06-03,2023,"Ohtani, Shohei",660271,592773,double,hit_into_play,fly_ball,94.1,25.0,59.71,80.15,337.0,-145.51345667946498,810.0,,0.197,0.26,1.25,1.0,1.0,HOU,LAA,7,1,L,R,2,2,-0.88,0.37,-0.9,3.45
2023-06-03,2023,"Ohtani, Shohei",660271,519151,single,hit_into_play,ground_ball,102.3,-3.0,126.0,204.5,34.0,89.27933637748235,2536.0,,0.403,0.38,0.9,1.0,0.0,HOU,LAA,9,0,L,R,0,1,-0.17,1.54,0.07,3.04
2023-06-03,2023,"Ohtani, Shohei",660271,664299,single,hit_into_play,ground_ball,109.9,1.0,137.63,93.11,61.0,-68.39401144982861,2253.0,,0.554,0.499,0.9,1.0,0.0,HOU,LAA,1,0,L,R,3,2,-0.62,1.82,-0.63,2.77
2023-06-04,2023,"Ohtani, Shohei",660271,641585,field_out,hit_into_play,fly_ball,89.9,46.0,69.9,102.21,278.0,-157.52944449223298,1637.0,,0.009,0.011,0.0,0.0,0.0,HOU,LAA,1,0,L,R,1,0,-1.31,0.6,-0.59,2.32
2023-06-04,2023,"Ohtani, Shohei",660271,664208,double,hit_into_play,fly_ball,97.0,27.0,213.62,101.82,334.0,-14.658240681648682,3189.0,,0.343,0.549,1.25,1.0,1.0,HOU,LAA,8,2,L,R,3,2,1.44,-1.03,0.22,1.68
2023-06-04,2023,"Ohtani, Shohei",660271,641585,field_out,hit_into_play,ground_ball,81.9,-9.0,147.14,165.38,9.0,61.264427569412305,1844.0,,0.111,0.105,0.0,0.0,0.0,HOU,LAA,4,0,L,R,2,1,-1.39,0.64,-0.68,1.59
2023-06-04,2023,"Ohtani, Shohei",660271,641585,field_out,hit_into_play,ground_ball,78.2,-5.0,143.08,162.84,14.0,64.4614698363468,1909.0,,0.131,0.123,0.0,0.0,0.0,HOU,LAA,6,2,L,R,1,2,-1.26,0.7,-0.35,1.39
2023-06-06,2023,"Ohtani, Shohei",660271,669713,field_out,hit_into_play,ground_ball,89.5,8.0,134.43,145.12,122.0,64.88808356586493,2088.0,,0.557,0.524,0.0,0.0,0.0,LAA,CHC,1,1,L,R,1,0,-0.48,0.78,0.73,2.42
